text|labels
"Wzywamy zatem opozycję oraz sędziów Trybunału Konstytucyjnego, Sądu Najwyższego i Naczelnego Sądu Administracyjnego do zaakceptowania wyroku wyborców i zaniechania ataków na własne państwo, zwłaszcza wykorzystywania do tego celu instytucji i osób z Unii Europejskiej, do powstrzymania się od awantur przypominających samowolę i rokosz nieodpowiedzialnych a sprzedajnych pseudo-autorytetów z ostatnich lat I Rzeczpospolitej, lat zakończonych nieszczęściem Targowicy.
"|1
"1 maja mieliśmy w Polsce nawrót komunizmu. Na zdjęciach widać sztandary i transparenty z Marksem, Leninem i Trockim, a jacyś starsi ludzie, którym pokręciło się w głowie, wychwalali komunizm. Mi było bardzo przykro, że widać było takie rzeczy, bo Art. 13 Konstytucji zakazuje głoszenia haseł faszyzmu, nazizmu i komunizmu. U nas pierwszego maja komunizm kwitnie.
"|1
"1 grudnia 2009 r. wszedł w życie traktat lizboński, którego postanowienia są kolejnym krokiem w kierunku tworzenia jednolitego państwa europejskiego. To następny etap osłabiania reguł demokracji nie tylko w Polsce, ale we wszystkich państwach Unii. Politycy europejscy „przepchnęli” ten dokument dzięki sztuczkom i wywieraniu presji, z pominięciem woli społeczeństw państw członkowskich, zwłaszcza wyrażonej w demokratycznych procedurach referendów.
"|1
"Ale jaki skandal? Nie rozumiem. Ja po prostu zacytowałam oficjalne zaproszenie na marsz.
"|1
"Ale on mnie wcale nie sprowokował! Ja spokojnie zacytowałam zaproszenie. Oficjalny dokument podmiotu, który zorganizował marsz. Kuźniar do niczego mnie nie sprowokował. To ja jemu pokazałam, że nie jest profesjonalistą – zacytowałam zaproszenie na imprezę.
"|1
"Bydło poselskie z lewej strony sali zagraża Sejmowi, posłom i polskim instytucjom. Panie marszałku, to nie są żarty! W swej nienawiści, opętaniu i zbydlęceniu ci szaleńcy są zdolni do wszystkiego, nawet do zbrodni. Brak reakcji na ich wyczyny doprowadzi do samosądu.
"|1
"Całe życie miałam fajne hobby, uprawiałam sport, byłam w pierwszej setce sprinterek Polski, miałam na olimpiadę do Monachium jechać. Zdobyłam mistrzostwo Mazowsza w rzucie oszczepem. Miałam też zdawać na akademię sztuk pięknych, bo ładnie rysowałam. Zawsze się bardzo dobrze uczyłam i ciągle miałam coś do roboty.
"|1
"Co ma transwestyta do gwałtu? Transwestytę ktoś zgwałci, proszę pana?
"|1
"Do tej pory myślałam, że jestem w sejmie, który jest fabryką prawa, ale jestem w stodole! W stodole jestem!
"|1
"Dzisiaj na spotkaniu w Zgorzelcu o panu pośle Żelichowskim powiedziałam „stary dziadyga”. Może nie powinnam tak powiedzieć, tylko że on jest starym dziadygą. On jest w Sejmie od osiemdziesiątego któregoś roku i tyle zła robi, niczym się nie przejmuje, ma emeryturę poselską i ma w nosie. Jest tak totalnie wyalienowany, oddzielony od tego, co ludzie potrzebują… A dziadyga to jest ludowe określenie, a że stary – to po prostu stwierdzenie faktu.
"|1
"Drogie dziecko… Kończę 60 lat, ale za 2,5 tygodnia, ale wyglądam jak? Jak ja wyglądam? Chłopie, przyjrzyj się! Przyjrzyj się. A ty, chłopcze, błąkasz się, mówisz i wyglądasz jak dziadek – własny dziadek.
"|1
"Episkopat upoważnił PiS do odrzucenia projektu obywatelskiego.
"|1
"Gdybym nawet Sienkiewicza czytała na antenie, to Kuźniar stwierdziłby, że to moje poglądy. Tu nie ma nad czym dyskutować. Zero kompetencji, zero profesjonalizmu, uczciwości zawodowej ze strony Kuźniara.
"|1
"Idź pan do sądu. Jak ja widzę faceta obok siebie, to jak mogę się zwracać „proszę pani”. W jednej audycji w radiu byliśmy razem i on udowadniał, że jest kobietą. No jaka pani, no twarz boksera.
"|1
"Ja z takimi piersiami wstydziłabym się wyjść na ulicę, straszyć facetów!
"|1
"Jak wielokrotnie można było się przekonać, np. interesy i cele Polski i UE często są ze sobą sprzeczne, a w konsekwencji polskie interesy nie są brane pod uwagę (sprawa stoczni, rybołówstwa, rolnictwa, obyczajowości, rodziny itp.). Wiadomo, że sądownictwo europejskie uważa, iż raz przekazanej kompetencji narodowej Unii wycofać już nie można.
"|1
"Jestem z gruntu przeciwna Unii [Europejskiej]. Czekam i modlę się, żeby to się po prostu samo rozwaliło.
"|1
"Jest to wynik wzmożonej aktywności środowisk lewicowych, które za wszelką cenę chcą, aby specyficznie rozumiana poprawność polityczna zatriumfowała.
"|1
"Jeśli ktoś idzie na Marsz Szmat to jest szmatą. Sam siebie stawia pod tym sztandarem, więc cóż ja więcej mogę tu powiedzieć. Ja po prostu używam ich określeń, narzuconego przez nich języka, mówię o nich tak, jak sami siebie nazwali. Co więcej, trzeba też pamiętać o zasadzie przyczynienia, o której każdy wie. Nie trzeba być wielkim filozofem, aby stwierdzić, że jak ktoś idzie ulicą na golasa, to będzie prowokował. Oczywiście, nikt nie usprawiedliwia sprawców gwałtów, ale tak po prostu jest.
"|1
"Jeśli ktoś oswaja mnie z czymś nienaturalnym, z czymś, co jest patologiczne, a dla wielu ludzi obrzydliwe, to uważam, że to jest molestowanie.
"|1
"Mam apel właściwie do tej części sali lewej, żeby opanowała chamstwo lewackie swojej przedstawicielki, która bez obrażania kogokolwiek nie potrafi po prostu mordy otworzyć swojej.
"|1
"Nastały w Europie czasy: bezczelnych zdrajców, „niemieckich szmat”, V kolumn, totalistów, skorumpowanych alkoholików, lewaków i faszystowskich bojówek, zbłąkanych kosmopolitów bez ojczyzn, matek i ojców, wyznawców „kulturowej płci”, erotomanów, seksualnych patologii i politycznej poprawności, zabójców dzieci i rodziców, zniewieściałych facetów w rurkach i różowych baletkach, adoptujących pszczoły, drzewa i małpy, politycznych szantażystów i islamu, wielbicieli kóz, satanistów, bogobójców i ćpunów, genderowego terroru, politycznych bejsbolistów, kłamców, polityków bez właściwości i zdolności honorowej… Zbrodnia na naszej Europie. Katolicka Polska trwa, broni się. Węgry też. (sic)
"|1
"Niejasny jest powód zgłoszenia przez prezydenta projektu zmiany Konstytucji, głównie w celu stworzenia warunków przyjęcia euro, właśnie teraz, gdy strefa tej waluty przechodzi głęboki kryzys, a jej przyjęcie stało się w innych krajach powodem kłopotów finansowych. Istnieje też prawdopodobieństwo (a może szansa) rozpadu tego systemu. Poza tym – jak pokazują badania – Polacy obawiają się wprowadzenia w kraju unijnego pieniądza i nie popierają tego pomysłu.
"|1
"Nie ma pani prawa wylewać swoich lewackich frustracji na kandydata.
"|1
"Obecny, służalczy wobec Unii Europejskiej sposób prezentowania polskiej flagi państwowej przez organy władzy wykonawczej, administracji oraz sądownicze wielu Polakom sprawia przykrość i narusza ich patriotyczne uczucia.
"|1
"Oni są gotowi do atakowania usquam at mortem defecatum.
"|1
"Oczywiście, teraz będzie tak, że zapędzili mnie do kąta, zboksowali, ośmieszyli a później zechcą wyrzucić z dyskursu publicznego. Ale ja się nie dam, co powiedziałam Kuźniarowi, odsyłając go do przestudiowania konstytucji. Są przecież takie pojęcia jak moralność publiczna, ale on tego nie rozumie.
"|1
"Pan prof. Morawski był człowiekiem dość emocjonalnym. Rozumiem to, bo sama mam podobne usposobienie. Uważam, że został zaszczuty. To ofiara środowisk uniwersyteckich. Był bardzo uczciwym człowiekiem i wiem, że bardzo tym wszystkim się przejmował. Szczuto go wszędzie, także na wyjazdach, gdy pojechał do Wielkiej Brytanii. Zakłamywano prawdę i żądano jego dymisji, to są wszystko szczucia środowisk PO, oni odpowiadają za śmierć profesora Morawskiego, wybitnego specjalisty. On powinien żyć i pisać książki, to nie był człowiek jeszcze stary.
"|1
"Pani Georgette Mosbacher, jako poseł na Sejm RP ŻĄDAM od Pani szacunku dla Narodu i Państwa Polskiego i jego demokratycznie wybranych władz. Proszę szanować nasze zwyczaje i polskie prawo, które wiąże wszystkich, także antypolską, antydemokratyczną stację TVN.
"|1
"Proszę nie pomawiać Kościoła, bo pan, przepraszam, pani, popełnia teraz przestępstwo. To jest bezpodstawne, mówię do pani Grodzkiej. Jakie pan ma dowody? Jakie pani ma dowody, przepraszam bardzo.
"|1
"Proszę się nie odzywać, teraz ja mówię, pani myszko agresorko.
"|1
"Piękna Polska, to jeszcze normalny kraj. Jak ludzie widzą dwóch facetów z wózkiem, to wiedzą, że to złomiarze.
"|1
"Sejmowi chuligani, Schleswig-Holstein typu Deutschland, i jak nic, ciągle na prochach „dziennikarz” Nitras z przyrośniętą do łapki komórką, wyładowują frustracje po nieudanej „okupacji” sali plenarnej, teraz zastępczo, poza salą sejmową. S-H typ Deutschland rozbija cudze wykłady na mieście, popisując się ubecką wiedzą o podziemiu antykomunistycznym, a Nitras szuka męczeństwa w kuluarach. Nitras stanowczo szuka guza, ale wszyscy go już tylko z politowaniem lekceważą.
"|1
"Stawiam jako prawnik pytanie fundamentalne – która z zasad obowiązuje dziś w Polsce: nadrzędności Konstytucji RP czy też przypomniana nam kolejny raz w traktacie z Lizbony zasada pierwszeństwa prawa wspólnotowego przed polską ustawą zasadniczą?
"|1
"Stałe eksponowanie polskiej flagi w towarzystwie innych przedmiotów, proporczyków, symboli innych struktur i zjawisk sprawia, iż polskie barwy biało-czerwone tracą swą wyjątkowość, a suwerenność Państwa Polskiego, którego jest znakiem, doznaje symbolicznego uszczerbku.
"|1
"Społeczeństwo nie może jednak fundować słodkiego życia nietrwałym, jałowym związkom osób, z których społeczeństwo nie ma żadnego pożytku, a tylko ze względu na łączącą ich więź seksualną.
"|1
"Środowisko sędziowskie wymaga odzyskania dla demokracji. Państwo powinniście jak w Korei przejść reedukację w obozach uczących demokracji.
"|1
"Telewizja Trwam została ostatnim bastionem telewizji niezależnej, jest jedyną liczącą się stacją katolicką w Polsce. Jej obrona jest obroną pryncypiów, wolności, prawdy i uczciwości. Obrona Telewizji Trwam przed działaniami władz jest dziś nie tylko obowiązkiem jej widzów i słuchaczy, ale też powinnością wszystkich katolików, a nawet więcej – wszystkich przyzwoitych ludzi. Broniąc Telewizji Trwam i Radia Maryja, bronimy nie tylko przestrzegania polskiego prawa, lecz także samych siebie.
"|1
"To był wybitny specjalista z zakresu teorii prawa i filozofii prawa, który sprzeciwiał się takiemu podejściu, które zmierza do sędziokracji. Od czasu, kiedy Polska stała jest członkiem UE zawsze bronił polskiej suwerenności i krytykował tzw. aktywizm sędziowski, zresztą wiele prac na ten temat napisał. Moim zdaniem bardzo zasłużenie został sędzią Trybunału Konstytucyjnego dlatego, że pokazał patriotyczne podejście do prawa. Jego interpretacje prawa i teorie, które budował jako specjalista z zakresu teorii prawa bardzo umacniały polską myśl prawniczą. Był jednym z wybitniejszych współczesnych przedstawicieli prawa.
"|1
"To nie jest tak, że jak się człowiek nażre hormonów, to jest kobietą. Kod genetyczny tu decyduje. Daj pan badanie krwi, zrobimy. Tego nie zmieni żadna operacja.
"|1
"To nieprawda. Ja nikogo nie obrażam, a Niesiołowski tak. Nie mówię o ludziach, że są kanaliami, a Niesiołowski owszem. Nie używam jak on wulgaryzmów ani słów uwłaczających innym ludziom. Gdy mówię, że związek homoseksualny jest jałowy, a pomysł ustawy o związkach partnerskich niezgodny z konstytucją, to nikogo nie obrażam. Wiem, że to ich boli, ale prawda czasami boli.
"|1
"Trudno określić działania ministrów Platformy Obywatelskiej, którzy jeżdżą po całym kraju w celach wyborczych, w dodatku w dni wolne od pracy, jako akcję informacyjną mającą na celu pokazanie, co dany resort zrobił dla Polski w ciągu ostatnich czterech lat. Jest to ewidentnie kampania wyborcza, tylko pytanie, kto ją finansuje – komitety wyborcze czy podatnicy.
"|1
"Widziałam zaproszenie na ten marsz i muszę przyznać, że w życiu nie spotkałam się z czymś tak ohydnym. Ci ludzie chyba nie mają godności. (…) Trzeba było wyznaczyć im miejsce w zoo czy na podwarszawskich polach. Niech tam epatują swoją golizną i wulgarnością, wzajemnie wyzywają i tarzają w błocie. Centrum Warszawy nie należy do ludzi zboczonych i wynaturzonych.
"|1
"W rzeczywistości jestem bardzo ładna, bardzo miła dla miłych, życzliwa, łagodna i uśmiechnięta.
"|1
"W trakcie batalii o ten kraj widoczna była w Europie różnica w zachowaniach elit władzy poszczególnych państw, w tym niestety także polskich, które wywierały presję na Irlandczyków, ingerując bezceremonialnie w ich sprawy wewnętrzne, a działaniami różnych środowisk społecznych, które wspierając Irlandczyków i ich prawo do samostanowienia, tym samym wspierały demokrację. Elity władzy zaś reguły demokracji arogancko łamały, a naród irlandzki upokorzyły.
"|1
"Wstydem, proszę pani Kidawy-Błońskiej to jest pani BEZWSTYD; bezwstyd bezkrytycznej marionetki, bezwstyd nieudanego socjologa z infantylnymi pretensjami do bycia „prezydentem”... Litość.
"|1
"Wy nienawidzicie Kościoła i wszystko na niego zwalacie. Jest wyraźna atmosfera przyzwolenia na każde wolne działanie, na zabicie dziecka, na aborcję. Pani Szczuka z najwyższym lekceważeniem opowiadała, bo pani nie ma wyższych uczuć, pani potrafi przedrzeźniać jedną Madzię i drugą. Wasze poglądy relatywizują wszystko, dom, rodzinę, małżeństwo, panie oduczacie ról społecznych i prowadzicie do zaniku uczuć wyższych.
"|1
"Z całym uznaniem dla urody wielu rodzajów i gatunków literackich Wisławy Szymborskiej, to ona bawiła się słowami, ale ta zabawa mogła się odbyć gdziekolwiek. Ja w jej wierszach nie gustowałam, bo dla mnie ważniejsze jest, aby poeta towarzyszył Polakom w trudnych chwilach narodu. Wisława Szymborska nie towarzyszyła nam w odzyskiwaniu Polski, w odzyskiwaniu suwerenności. Nie pamiętam jej poezji, która by porywała. (…) Wisława Szymborska kojarzy mi się z Noblem, ale nie kojarzy mi się z Polską, z polską wierzbą, nie kojarzy mi się ani z polską przyrodą, ani polską historią.
"|1
"Za swoje nielewicowe, i bardzo uczciwe podejście do prawa oraz tworzenie go z polskiego punktu widzenia, a nie jakichś kosmopolitycznych kryteriów, które Unia ciągle nam narzucała, profesor miał wiele nieprzyjemności. Profesor bowiem bardzo buntował się przeciwko takim ingerencjom.
"|1
"Zjawisko związków jednopłciowych jest sprzeczne z naturą. Projekty są sprzeczne z konstytucją, są szkodliwe, niesprawiedliwe, naruszają zasadę równości, prawo do intymności. Ekshibicjonistycznie pozwalają obnosić w przestrzeni publicznej skłonności seksualne, czym naruszają poczucie estetyki i moralności większości Polaków.
"|1
"Z powodu umowy politycznej będę głosowała tak jak mój klub, natomiast uważam, że zapis jest wprost, jaskrawie sprzeczny z Konstytucją w swoim brzmieniu. Art. 188 Konstytucji przyznaje tylko Trybunałowi Konstytucyjnemu prawo do orzekania o zgodności wszelkiego rodzaju aktów z Konstytucją.
"|1
"Spierdalaj.
"|1
"Ale jeszcze raz wyraźnie mówię, że chaos to jest być może w pani głowie dotyczący oświaty.
"|1
"Seksualizacja dziecka od drugiego czy trzeciego roku do czego ma prowadzić? Tak naprawdę jest to próba wychowania dzieci, które w jakimś momencie zostaną oddane pedofilom. Hasło adopcji dzieci przez pary homoseksualne w podobnym kierunku niestety zmierza. Zmierza w kierunku tego, by część dzieci została wychowana na niestandardowe zachowania seksualne.
"|1
"To nie jest zgodne ani z polską, ani z chrześcijańską tradycją. To święto jest makabryczne i angażowanie w to dzieci nie jest dobre. Dziwię się nauczycielom, którzy chcą to organizować. To jest chore, że dzieciom organizuje się Halloween. Na siłę się nas zmusza, byśmy ten zwyczaj obchodzili. Idiotyczne. Ten zwyczaj kojarzy się z horrorem. Nie można tak narażać dzieci, zwłaszcza najmłodszych.
"|1
"Chciałbym natomiast wybiec nieco przed wystąpienia przedstawicieli opozycji, bo to jest szalenie ważne. Otóż chciałbym zwrócić uwagę, że konstytucja to nie jest taka książeczka do wymachiwania, tak jak państwo to czynicie.
"|1
"Jest dopuszczalne przerwanie kadencji, jeśli występuje ważny interes publiczny. A obecne kadencje nie są zgodne z Konstytucją.
"|1
"Nie może być takiej sytuacji, by garstka niezadowolonych z utraty przywilejów blokowała prace organu konstytucyjnego. [Chodzi o to, by] sędziowie, którzy są zwykłymi złodziejami, nie orzekali dalej.
"|1
"Nie przypadek to sprawił, że jestem atakowany za to właśnie teraz, kiedy stałem się twarzą w walce o wprowadzenie ładu konstytucyjnego w Trybunale Konstytucyjnym.
"|1
"Nikogo to w tym środowisku nie raziło, że [ksiądz bierze dzieci na kolana, przytula je, całuje, dotyka] i sam ksiądz potwierdza te fakty. Zaprzecza jednak, by miały one podtekst seksualny.
"|1
"Pana głos i tak nic nie znaczy.
"|1
"Precz z komuną!
"|1
"Składam wniosek formalny o ograniczenie czasu do 30 sekund.
"|1
"Czy słyszeliście, że Ruch Poparcia Pajaca z Wibratorem zamierza odwiedzić Waszą miejscowość? Zwracajcie uwagę na przyczepy, informujcie mnie na fb lub telefonicznie. Zorganizujemy im „godne” powitanie każdego dnia w każdym mieście. Będą tak spierdalać, że zatrzymają się dopiero u swojego mocodawcy Putina”
"|1
"Degeneraci, dewianci, zboczeńcy i pedofile chcą zniszczyć religię, rodzinę i podważyć prawo naturalne. Nie uda się!
"|1
"Indagowanie krewnych o relacje rodzinne, o zajęcia tych osób, to są rzeczy niewystępujące w kulturze prawnej cywilizacji rzymskiej. Niestety, jak widać w Rosji niewiele się zmieniło od czasów bolszewickich. Tam nadal człowiek jest własnością państwa. Nie szanuje się jego godności ani prywatności.
"|1
"Jaruzelski nie jest demokratycznie wybranym prezydentem Polski, tylko agentem sowieckim i komunistycznym zbrodniarzem. Zdrowie nie pozwala mu stawiać się w sądzie, ale gdy zaprasza Moskwa, to jest gotów lecieć natychmiast.
"|1
"Jedyna droga to twarda reakcja karno-prawna, masowe deportacje muzułmanów do Afryki, wyburzenie meczetów i wzmocnienie służb specjalnych państw Europy Zachodniej.
"|1
"Jeśliby to ode mnie zależało, to wyrzuciłbym tą czerwoną lumpeninteligencję na pysk. Ten protest jest podyktowany celami politycznymi i przykro, że są tacy nauczyciele, którzy nie liczą się z dobrem polskich dzieci, polskiej młodzieży. ZNP to postkomunistyczna, progenderowa i prorosyjska organizacja – wylał żółć, która się w nim zebrała.
"|1
"Jeżeli funkcjonariusz publiczny zaangażuje się w hecę WOŚP, niech nazajutrz składa raport o zwolnienie ze służby.
"|1
"Jeżeli państwowy pogrzeb na Powązkach dla W. Jaruzelskiego organizuje B. Komorowski, D. Tusk i H. Gronkiewicz-Waltz, to nie musi to oznaczać, że taki pogrzeb odbędzie się. Jeżeli Naród polski nie zgodzi się na taki pogrzeb, to państwowego pochówku z wojskiem i salwą honorową nie będzie. Wystarczy wziąć do ręki różaniec, przyjechać w piątek na Powązki i pomodlić się o światło Ducha Świętego dla rządzących i o pamięć o leżących tam bohaterach wojny bolszewickiej z 1920 roku, o powstańcach warszawskich spoczywających pod brzozowymi krzyżami i o nie odnalezionych jeszcze kościach Żołnierzy Wyklętych, zabijanych przez Jaruzelskiego i jego kolegów z Informacji Wojskowej i Urzędu Bezpieczeństwa. Jeżeli Naród zechce, to może zapobiec tej profanacji Powązek. Wystarczy, że w ciszy, z zachowaniem powagi miejsca, staniemy tam z różańcem. Jeżeli będzie nas 10, to pogrzeb odbędzie się, jeżeli będzie nas 100, to pogrzeb też odbędzie się. Pogrzeb odbędzie się także jeżeli będzie nas 1000, ale jeżeli będzie nas 10 000 lub więcej to pogrzeb nie odbędzie się. Czy znajdzie się 10 000 Polaków gotowych do modlitwy? Zobaczymy w piątek.
"|1
"Kto nie popiera PiS-u, to zdrajca, kretyn albo niedostatecznie poinformowany w najłagodniejszym przypadku.
"|1
"Moje główne zarzuty odnoszą się jednak do tego jaką politykę Donald Tusk i jego formacja polityczna prowadzili przed rokiem 2015. Dziś Narodowy Bank Polski ma 10 mld zysków i o 20 mld euro więcej rezerw, Orlen też ma 10 miliardów zysków, zakupy w oleju napędowego w polskich rafineriach wzrosły o ponad 40 proc. To pokazuje skalę potwornych zaniedbań. Te osiem lat to nie tylko kwestia Amber Gold, ale biorąc udział w pracach komisji ds. wyjaśnienia tej afery widzimy wyłaniający się powoli obraz państwa teoretycznego. To też chociażby kwestia PL LOT. Za rządów PO-PSL do tej spółki dopłacano miliony złotych, dziś ma ona 200 mln zysków.
"|1
"Niby dzicy ludzie, a wiedzą, że nie należy obrażać praw natury. Byle tylko skazanych nie trzymali w celach wieloosobowych;)
"|1
"Obowiązkiem funkcjonariuszy było wylegitymowanie się przed nami. Nie zrobili tego. Czyżby mieli poczucie wstydu z powodu uczestniczenia w tej politycznej prowokacji? Mamy do czynienia z sytuacją bardzo groźną, bo tego rodzaju postępowanie jest odbierane przez społeczeństwo jako niedemokratyczne i antyobywatelskie, co może rodzić bardzo niebezpieczne konsekwencje.
"|1
"Ogłaszam przedświąteczny bojkot piwa Paulaner. Nie mam nic do piwa, ale menedżerowie firmy sprzedającej Paulanera w Polsce postanowili umieścić reklamę piwa w Wyborczej. To oznacza BOJKOT produktu (...). Czasami bywam w Warszawie, przy placu Trzech Krzyży jest taka mała knajpka Adler, tam chodzimy coś zjeść, zamawiamy Wasze piwo i rozmawiamy o polityce. Teraz już tak nie będzie, dalej będziemy tam przychodzić, ale Paulanera już nie tkniemy. Reklamujecie się w Wyborczej? Jak wam nie wstyd?! Reklamujecie się w gazecie, która popiera zabijanie nienarodzonych dzieci, homomałżeństwa i esbecką agenturę. Nie pijemy już Waszego piwa. BOJKOT.
"|1
"Panie przewodniczący! Przecież zarówno Korfanty, jak i Mackiewicz kazaliby strzelać do was.
"|1
"Premier Tusk obiecywał, chciał bronić praw homoseksualistów i ostatecznie okazało się to tylko wybiegiem w stronę lewicowych środowisk. Takie typowe działanie wykalkulowane na zdobycie elektoratu liberalnego. SLD będzie różnymi ścieżkami szukał wsparcia dla tego projektu.
"|1
"Rajd pamięci śladami oddziału „Bartka” organizujemy już od kilku lat. Młodzież maszeruje górską trasą do Wisły, gdzie impreza kończy się konkursem historycznym i spotkaniem z żołnierzami Podziemia Niepodległościowego, kombatantami Narodowych Sił Zbrojnych.
"|1
"Rząd pracuje nad zwiększeniem stosownych świadczeń. Żądania dymisji ministrów jasno wskazują na polityczny charakter akcji. Dalsze tolerowanie łamania prawa jest błędem. Z zachowaniem ostrożności Straż Marszałkowska powinna wynieść protestujących i przekazać Policji.
"|1
"Skąd ten pośpiech? Czyżby panu prezydentowi zależało na uchwaleniu tej ustawy jeszcze w tej kadencji? Czy przyczyną nie jest przypadkiem aktywność niektórych internautów krytykujących pana prezydenta? Czy też może powstanie tego projektu nie było efektem inspiracji ze strony przyjaciela pana prezydenta, pana Wojciecha Jaruzelskiego, który przecież uczestniczy w posiedzeniach Rady Bezpieczeństwa Narodowego?
"|1
"Udział w szkoleniu esbeków jest rzeczą dyskwalifikującą. Dzisiaj w demokratycznej i niepodległej Polsce można spodziewać się, że prawo i ustrój prawny naszego kraju będą kształtowali ludzie wolni od jakichkolwiek związków z komunistycznym aparatem represji i terroru. Muszę przyznać, że jestem zaskoczony informacją o pracy Filara dla szkoły oficerów MSW w okresie PRL, ale to też wiele wyjaśnia, dlaczego znajduje się w gronie osób, którym lustracyjna działalność IPN przeszkadza.
"|1
"Unia Europejska musi sobie uświadomić swoje własne położenie i zrozumieć jak bardzo jej polityka zawikłana jest także w działania organizacji przestępczych. Chciałbym zwrócić uwagę na to, że to włoska mafia zarabia miliony euro na rzeczywistym i domniemanym przetrzymywaniu imigrantów w obozach. To organizacje przestępcze, zarówno włoskie, jak i libijskie, zarabiają na przemycie ludzi. Osoby, które są zaangażowane w ten bandycki proceder, jakim jest przemytu ludzi są odpowiedzialne za śmierć tysięcy osób. Unia Europejska faktycznie dopłaca do przestępczej działalności różnego rodzaju grup mafijnych żerujących na ludzkim nieszczęściu. Musimy pamiętać o sojuszu politycznym, jakie zawarło europejskie lewactwo w wielu krajach z różnego rodzaju ugrupowaniami islamistycznymi. Pamiętajmy, że we Francji żyją miliony muzułmanów, którzy posiadają prawa wyborcze. Proszę zwrócić uwagę, że wszystkie ugrupowania islamskie poparły kandydaturę prezydenta Macrona. Mamy więc bezpośredni związek obozu islamskiego z obozem lewicy europejskiej, mamy wyraźne powiązania obozów rządzących w wielu państwach europejskich z przestępczym procederem przemytu ludzi do Europy. Z tolerowania tego rodzaju działalności wynikają pozostałe problemy Europy.
"|1
"Wydaje się wam, że czerwone kanalie powinny być witane chlebem i solą? Do Moskwy won!
"|1
"Znaczy, że kto nie popiera PiS, to zdrajca, kretyn albo niedostatecznie poinformowany w najłagodniejszym przypadku.
"|1
"Jeżeli uczciwie głodują, to schudną.
"|1
Antykoncepcja rozregulowuje organizm kobiety i prowadzi do niepłodności.|1
"Najpierw kibicujemy Polakom, potem krajom katolickim, wreszcie chrześcijańskim. I tu wolimy prawosławie niż heretyków. Jeśli nie grają chrześcijanie, kibicujemy monoteistom. A na końcu wszystkim, byle nie Niemcom…
"|1
"Niestety, moje nazwisko nie pochodzi od futbolu, ale od piłki do rżnięcia.
"|1
"Odrywanie dziecka od matki to przemoc psychiczna.
"|1
"To kobieta piękna, łagodna i dobra. I zawsze uśmiechnięta. Dla niej rodzina jest podstawą, potrafi poświęcić dla niej swoje ambicje. Ona wie, co jest dla niej najważniejsze. To wychowanie polskich patriotów w naszej świętej katolickiej wierze.
"|1
"Pierwszy raz w historii Europy i Polski w rozkładzie, który jest układany od 100 lat, w moim okręgu wyborczym na dworcu w Katowicach, naniesiono 56 zmian mazakiem.
"|1
"Aż się nie chce komentować takich bredni Marty Kaczyńskiej, której zdrowie psychiczne najwyraźniej szwankuje.
"|1
"Bardzo. To jest w ogóle cenne ludzka cecha.
"|1
"Debatę z Tuskiem premier Kaczyński przegrał.
"|1
"Dla mnie Kaczyński jest podróbką PJN-u. A do Polaków będzie należała decyzja, czy chcą podróbki, czy oryginału.
"|1
"Dzisiejsze uroczystości to klęska JarKacza 7 tys pod pałacem to mniej niż na meczu Korona-Wisła. Tak się kończy upolitycznianie katastrofy.
"|1
"Jestem politycznie molestowany akurat w tej sferze od wielu lat. Takich rozmów o tym, kiedy wychodzę gdzieś i przechodzę gdzie indziej odbyłem i z politykami wiele, i z wyborcami, poprzez Facebook, poprzez internet. Zawsze muszę się tłumaczyć, że nie jestem wielbłądem.
"|1
"Jest mi wstyd, gdy idziemy w jakąś hucpę typu peron we Włoszczowej. Za takie akcje zapłaciliśmy podczas wyborów w miastach. Ludzie się z nas śmieją.
"|1
"Joanna Kluzik-Rostkowska, ale to nomenklatura wojenno-indiańska, a my się w Indian w Sejmie bawić nie będziemy.
"|1
"Może prezes był dla niego za surowy.
"|1
"Na Wałęsę, a dwa lata wcześniej na Kongres Liberalno-Demokratyczny.
"|1
"Nie czuję i nie rozumiem Polski wschodniej. Nie potrafię nadawać na tych samych falach. Spotkania w podlubelskich wsiach były żenujące. Pytano mnie na przykład, czy jestem Żydem. Chciałem opowiadać o Unii Europejskiej, a tu ręce opadają.
"|1
"Równie dobrze mogli włożyć papier toaletowy czy bilety tramwajowe do urny, a wyniki byłyby takie same.
"|1
"Ten Sejm opuszczam bez żalu. To nie będzie kadencja naszych marzeń – pod względem nastroju i efektów pracy. Siedzenie po raz kolejny w opozycji i komentowanie bieżących wydarzeń nie jest moim żywiołem.
"|1
"Warunków geologicznych nie jesteśmy w stanie zmienić, możemy jednak poprawić górnictwo przez zarządzanie.
"|1
"I jeszcze kwestia jakości węgla i importu. Nie powiem wszystkiego, ale choć tyle: czy ktoś w Polsce ma jakieś zastrzeżenia do jakości naszych jabłek? Nie. A wiemy, że w niektórych państwach – wszyscy wiemy, o jakie państwo chodzi – te jabłka według kontroli do niczego się nie nadają. Ja bym też mógł zaproponować takie sposoby kontroli, żeby węgiel importowany do niczego się nie nadawał.
"|1
